Experiment,Class,MisionID,Mision,Arenatype,Arenasize,NumRobots,Faults,Seed,Time,Performance
1,A,1,Exploration,Triangular,pequena,2,No,187,240 Seg,1533.82
1,A,1,Exploration,Triangular,pequena,2,No,186,240 Seg,1771.24
1,A,1,Exploration,Triangular,pequena,2,No,157,240 Seg,1744.53
1,A,1,Exploration,Triangular,pequena,2,No,105,240 Seg,1675.24
1,A,1,Exploration,Triangular,pequena,2,No,173,240 Seg,1541.18
1,A,1,Exploration,Triangular,pequena,2,No,116,240 Seg,1880
1,A,1,Exploration,Triangular,pequena,2,No,191,240 Seg,1847.12
1,A,1,Exploration,Triangular,pequena,2,No,130,240 Seg,1493.24
1,A,1,Exploration,Triangular,pequena,2,No,115,240 Seg,1925.53
1,A,1,Exploration,Triangular,pequena,2,No,156,240 Seg,1675.06
2,A,1,Exploration,Triangular,pequena,5,No,192,240 Seg,1953.53
2,A,1,Exploration,Triangular,pequena,5,No,188,240 Seg,2012.24
2,A,1,Exploration,Triangular,pequena,5,No,132,240 Seg,1964.12
2,A,1,Exploration,Triangular,pequena,5,No,185,240 Seg,2100.76
2,A,1,Exploration,Triangular,pequena,5,No,149,240 Seg,1771.41
2,A,1,Exploration,Triangular,pequena,5,No,171,240 Seg,1817.59
2,A,1,Exploration,Triangular,pequena,5,No,122,240 Seg,1662.24
2,A,1,Exploration,Triangular,pequena,5,No,195,240 Seg,2194.41
2,A,1,Exploration,Triangular,pequena,5,No,190,240 Seg,1796.06
2,A,1,Exploration,Triangular,pequena,5,No,147,240 Seg,1980.88
3,A,1,Exploration,Triangular,pequena,10,No,192,240 Seg,2053.35
3,A,1,Exploration,Triangular,pequena,10,No,175,240 Seg,1870.82
3,A,1,Exploration,Triangular,pequena,10,No,139,240 Seg,2053.53
3,A,1,Exploration,Triangular,pequena,10,No,173,240 Seg,1886.29
3,A,1,Exploration,Triangular,pequena,10,No,129,240 Seg,2079.18
3,A,1,Exploration,Triangular,pequena,10,No,193,240 Seg,2053.12
3,A,1,Exploration,Triangular,pequena,10,No,166,240 Seg,1902.41
3,A,1,Exploration,Triangular,pequena,10,No,129,240 Seg,2210.59
3,A,1,Exploration,Triangular,pequena,10,No,191,240 Seg,2149.94
3,A,1,Exploration,Triangular,pequena,10,No,127,240 Seg,1959.71
4,A,1,Exploration,Triangular,pequena,20,No,167,240 Seg,2095.41
4,A,1,Exploration,Triangular,pequena,20,No,135,240 Seg,2174.53
4,A,1,Exploration,Triangular,pequena,20,No,193,240 Seg,2258.82
4,A,1,Exploration,Triangular,pequena,20,No,191,240 Seg,2174.24
4,A,1,Exploration,Triangular,pequena,20,No,141,240 Seg,2098.41
4,A,1,Exploration,Triangular,pequena,20,No,107,240 Seg,2066.35
4,A,1,Exploration,Triangular,pequena,20,No,165,240 Seg,2258.18
4,A,1,Exploration,Triangular,pequena,20,No,138,240 Seg,2117.65
4,A,1,Exploration,Triangular,pequena,20,No,126,240 Seg,2198.71
4,A,1,Exploration,Triangular,pequena,20,No,178,240 Seg,2150.88
5,A,1,Exploration,Triangular,pequena,30,No,185,240 Seg,2116.47
5,A,1,Exploration,Triangular,pequena,30,No,179,240 Seg,2397.41
5,A,1,Exploration,Triangular,pequena,30,No,187,240 Seg,2257.12
5,A,1,Exploration,Triangular,pequena,30,No,160,240 Seg,2102.47
5,A,1,Exploration,Triangular,pequena,30,No,171,240 Seg,2089.24
5,A,1,Exploration,Triangular,pequena,30,No,190,240 Seg,2400
5,A,1,Exploration,Triangular,pequena,30,No,123,240 Seg,1923.88
5,A,1,Exploration,Triangular,pequena,30,No,182,240 Seg,2346.12
5,A,1,Exploration,Triangular,pequena,30,No,141,240 Seg,2113
5,A,1,Exploration,Triangular,pequena,30,No,141,240 Seg,2113
6,A,1,Exploration,Triangular,pequena,40,No,109,240 Seg,2390.59
6,A,1,Exploration,Triangular,pequena,40,No,189,240 Seg,2399.94
6,A,1,Exploration,Triangular,pequena,40,No,111,240 Seg,2216.29
6,A,1,Exploration,Triangular,pequena,40,No,111,240 Seg,2378.24
6,A,1,Exploration,Triangular,pequena,40,No,169,240 Seg,2117.65
6,A,1,Exploration,Triangular,pequena,40,No,118,240 Seg,2258.82
6,A,1,Exploration,Triangular,pequena,40,No,121,240 Seg,2394.06
6,A,1,Exploration,Triangular,pequena,40,No,115,240 Seg,2251.76
6,A,1,Exploration,Triangular,pequena,40,No,152,240 Seg,2108.47
6,A,1,Exploration,Triangular,pequena,40,No,101,240 Seg,2117.65
7,A,1,Exploration,Triangular,pequena,50,No,105,240 Seg,2117.65
7,A,1,Exploration,Triangular,pequena,50,No,152,240 Seg,2253.65
7,A,1,Exploration,Triangular,pequena,50,No,122,240 Seg,2107.88
7,A,1,Exploration,Triangular,pequena,50,No,104,240 Seg,2117.65
7,A,1,Exploration,Triangular,pequena,50,No,137,240 Seg,2109.59
7,A,1,Exploration,Triangular,pequena,50,No,191,240 Seg,1970.12
7,A,1,Exploration,Triangular,pequena,50,No,122,240 Seg,2249.06
7,A,1,Exploration,Triangular,pequena,50,No,111,240 Seg,2258.82
7,A,1,Exploration,Triangular,pequena,50,No,113,240 Seg,1968.82
7,A,1,Exploration,Triangular,pequena,50,No,133,240 Seg,2117.65
8,A,1,Exploration,Triangular,pequena,60,No,170,240 Seg,2104.29
8,A,1,Exploration,Triangular,pequena,60,No,109,240 Seg,2400
8,A,1,Exploration,Triangular,pequena,60,No,157,240 Seg,1975.29
8,A,1,Exploration,Triangular,pequena,60,No,197,240 Seg,2258.82
8,A,1,Exploration,Triangular,pequena,60,No,180,240 Seg,1976.47
8,A,1,Exploration,Triangular,pequena,60,No,118,240 Seg,2258.82
8,A,1,Exploration,Triangular,pequena,60,No,142,240 Seg,2117.65
8,A,1,Exploration,Triangular,pequena,60,No,172,240 Seg,2258.82
8,A,1,Exploration,Triangular,pequena,60,No,193,240 Seg,2400
8,A,1,Exploration,Triangular,pequena,60,No,102,240 Seg,2117.65
9,A,1,Exploration,Triangular,pequena,70,No,173,240 Seg,2258.82
9,A,1,Exploration,Triangular,pequena,70,No,167,240 Seg,1976.47
9,A,1,Exploration,Triangular,pequena,70,No,165,240 Seg,2117.65
9,A,1,Exploration,Triangular,pequena,70,No,122,240 Seg,2377.47
9,A,1,Exploration,Triangular,pequena,70,No,134,240 Seg,1976.47
9,A,1,Exploration,Triangular,pequena,70,No,119,240 Seg,2117.65
9,A,1,Exploration,Triangular,pequena,70,No,197,240 Seg,1976.47
9,A,1,Exploration,Triangular,pequena,70,No,141,240 Seg,2117.41
9,A,1,Exploration,Triangular,pequena,70,No,121,240 Seg,2258.82
9,A,1,Exploration,Triangular,pequena,70,No,148,240 Seg,2114.65
10,A,1,Exploration,Triangular,pequena,80,No,124,240 Seg,2400
10,A,1,Exploration,Triangular,pequena,80,No,127,240 Seg,1976.47
10,A,1,Exploration,Triangular,pequena,80,No,149,240 Seg,2117.65
10,A,1,Exploration,Triangular,pequena,80,No,149,240 Seg,2400
10,A,1,Exploration,Triangular,pequena,80,No,190,240 Seg,2258.82
10,A,1,Exploration,Triangular,pequena,80,No,183,240 Seg,2117.65
10,A,1,Exploration,Triangular,pequena,80,No,107,240 Seg,2255.47
10,A,1,Exploration,Triangular,pequena,80,No,144,240 Seg,2258.82
10,A,1,Exploration,Triangular,pequena,80,No,189,240 Seg,2258.82
10,A,1,Exploration,Triangular,pequena,80,No,156,240 Seg,2258.82
11,A,1,Exploration,Triangular,pequena,90,No,198,240 Seg,2117.65
11,A,1,Exploration,Triangular,pequena,90,No,185,240 Seg,2117.65
11,A,1,Exploration,Triangular,pequena,90,No,138,240 Seg,2258.82
11,A,1,Exploration,Triangular,pequena,90,No,153,240 Seg,1976.47
11,A,1,Exploration,Triangular,pequena,90,No,182,240 Seg,2116.18
11,A,1,Exploration,Triangular,pequena,90,No,122,240 Seg,2117.65
11,A,1,Exploration,Triangular,pequena,90,No,116,240 Seg,2117.65
11,A,1,Exploration,Triangular,pequena,90,No,184,240 Seg,2258.82
11,A,1,Exploration,Triangular,pequena,90,No,186,240 Seg,2117.65
11,A,1,Exploration,Triangular,pequena,90,No,135,240 Seg,2117.65
12,A,1,Exploration,Triangular,pequena,100,No,113,240 Seg,2117.65
12,A,1,Exploration,Triangular,pequena,100,No,192,240 Seg,2117.65
12,A,1,Exploration,Triangular,pequena,100,No,195,240 Seg,2258.82
12,A,1,Exploration,Triangular,pequena,100,No,133,240 Seg,2258.82
12,A,1,Exploration,Triangular,pequena,100,No,130,240 Seg,2400
12,A,1,Exploration,Triangular,pequena,100,No,106,240 Seg,2117.65
12,A,1,Exploration,Triangular,pequena,100,No,170,240 Seg,2117.65
12,A,1,Exploration,Triangular,pequena,100,No,105,240 Seg,2258.82
12,A,1,Exploration,Triangular,pequena,100,No,135,240 Seg,2400
12,A,1,Exploration,Triangular,pequena,100,No,105,240 Seg,2117.65
1,A,1,Exploration,Triangular,mediana,2,No,167,240 Seg,1532.2
1,A,1,Exploration,Triangular,mediana,2,No,144,240 Seg,1755.13
1,A,1,Exploration,Triangular,mediana,2,No,157,240 Seg,1767.47
1,A,1,Exploration,Triangular,mediana,2,No,104,240 Seg,1595.32
1,A,1,Exploration,Triangular,mediana,2,No,143,240 Seg,1269.7
1,A,1,Exploration,Triangular,mediana,2,No,138,240 Seg,1656.35
1,A,1,Exploration,Triangular,mediana,2,No,156,240 Seg,1767.38
1,A,1,Exploration,Triangular,mediana,2,No,127,240 Seg,1223.68
1,A,1,Exploration,Triangular,mediana,2,No,163,240 Seg,1438.73
1,A,1,Exploration,Triangular,mediana,2,No,185,240 Seg,1458.05
2,A,1,Exploration,Triangular,mediana,5,No,151,240 Seg,1288.6
2,A,1,Exploration,Triangular,mediana,5,No,106,240 Seg,1636.2
2,A,1,Exploration,Triangular,mediana,5,No,142,240 Seg,1481.57
2,A,1,Exploration,Triangular,mediana,5,No,189,240 Seg,1769.9
2,A,1,Exploration,Triangular,mediana,5,No,132,240 Seg,1677.17
2,A,1,Exploration,Triangular,mediana,5,No,187,240 Seg,1793.85
2,A,1,Exploration,Triangular,mediana,5,No,174,240 Seg,1646.27
2,A,1,Exploration,Triangular,mediana,5,No,140,240 Seg,1721.08
2,A,1,Exploration,Triangular,mediana,5,No,167,240 Seg,1483.58
2,A,1,Exploration,Triangular,mediana,5,No,133,240 Seg,1871.08
3,A,1,Exploration,Triangular,mediana,10,No,197,240 Seg,2072.7
3,A,1,Exploration,Triangular,mediana,10,No,120,240 Seg,1962.5
3,A,1,Exploration,Triangular,mediana,10,No,143,240 Seg,2119.97
3,A,1,Exploration,Triangular,mediana,10,No,112,240 Seg,2107.68
3,A,1,Exploration,Triangular,mediana,10,No,108,240 Seg,2048.43
3,A,1,Exploration,Triangular,mediana,10,No,156,240 Seg,2111.5
3,A,1,Exploration,Triangular,mediana,10,No,134,240 Seg,2044.23
3,A,1,Exploration,Triangular,mediana,10,No,101,240 Seg,2158.62
3,A,1,Exploration,Triangular,mediana,10,No,182,240 Seg,2002.68
3,A,1,Exploration,Triangular,mediana,10,No,123,240 Seg,1865.78
4,A,1,Exploration,Triangular,mediana,20,No,114,240 Seg,1912.7
4,A,1,Exploration,Triangular,mediana,20,No,145,240 Seg,2018.48
4,A,1,Exploration,Triangular,mediana,20,No,115,240 Seg,2036.33
4,A,1,Exploration,Triangular,mediana,20,No,153,240 Seg,2016.1
4,A,1,Exploration,Triangular,mediana,20,No,157,240 Seg,1972.65
4,A,1,Exploration,Triangular,mediana,20,No,164,240 Seg,2038.28
4,A,1,Exploration,Triangular,mediana,20,No,194,240 Seg,2173.15
4,A,1,Exploration,Triangular,mediana,20,No,101,240 Seg,1932.15
4,A,1,Exploration,Triangular,mediana,20,No,173,240 Seg,2037.98
4,A,1,Exploration,Triangular,mediana,20,No,118,240 Seg,2229.05
5,A,1,Exploration,Triangular,mediana,30,No,149,240 Seg,2288.1
5,A,1,Exploration,Triangular,mediana,30,No,145,240 Seg,1983.3
5,A,1,Exploration,Triangular,mediana,30,No,187,240 Seg,2135.8
5,A,1,Exploration,Triangular,mediana,30,No,199,240 Seg,2178.7
5,A,1,Exploration,Triangular,mediana,30,No,120,240 Seg,2143.13
5,A,1,Exploration,Triangular,mediana,30,No,165,240 Seg,1948.4
5,A,1,Exploration,Triangular,mediana,30,No,174,240 Seg,2064.9
5,A,1,Exploration,Triangular,mediana,30,No,196,240 Seg,2193.9
5,A,1,Exploration,Triangular,mediana,30,No,176,240 Seg,1931.45
5,A,1,Exploration,Triangular,mediana,30,No,158,240 Seg,2099.9
6,A,1,Exploration,Triangular,mediana,40,No,145,240 Seg,2102.93
6,A,1,Exploration,Triangular,mediana,40,No,107,240 Seg,2119.3
6,A,1,Exploration,Triangular,mediana,40,No,109,240 Seg,1974.37
6,A,1,Exploration,Triangular,mediana,40,No,113,240 Seg,2009.22
6,A,1,Exploration,Triangular,mediana,40,No,154,240 Seg,2319.67
6,A,1,Exploration,Triangular,mediana,40,No,145,240 Seg,2174.47
6,A,1,Exploration,Triangular,mediana,40,No,142,240 Seg,2124.6
6,A,1,Exploration,Triangular,mediana,40,No,187,240 Seg,1963.1
6,A,1,Exploration,Triangular,mediana,40,No,156,240 Seg,2083.68
6,A,1,Exploration,Triangular,mediana,40,No,186,240 Seg,2211.6
7,A,1,Exploration,Triangular,mediana,50,No,181,240 Seg,2235.78
7,A,1,Exploration,Triangular,mediana,50,No,189,240 Seg,2263.9
7,A,1,Exploration,Triangular,mediana,50,No,118,240 Seg,2198.32
7,A,1,Exploration,Triangular,mediana,50,No,182,240 Seg,2247.07
7,A,1,Exploration,Triangular,mediana,50,No,117,240 Seg,2176.15
7,A,1,Exploration,Triangular,mediana,50,No,102,240 Seg,2208
7,A,1,Exploration,Triangular,mediana,50,No,119,240 Seg,2078.33
7,A,1,Exploration,Triangular,mediana,50,No,185,240 Seg,2143.95
7,A,1,Exploration,Triangular,mediana,50,No,195,240 Seg,2192.1
7,A,1,Exploration,Triangular,mediana,50,No,137,240 Seg,2201.6
8,A,1,Exploration,Triangular,mediana,60,No,198,240 Seg,2205.5
8,A,1,Exploration,Triangular,mediana,60,No,139,240 Seg,2207.77
8,A,1,Exploration,Triangular,mediana,60,No,131,240 Seg,1967.13
8,A,1,Exploration,Triangular,mediana,60,No,194,240 Seg,2256.73
8,A,1,Exploration,Triangular,mediana,60,No,174,240 Seg,2151.95
8,A,1,Exploration,Triangular,mediana,60,No,114,240 Seg,2279.1
8,A,1,Exploration,Triangular,mediana,60,No,166,240 Seg,2217.47
8,A,1,Exploration,Triangular,mediana,60,No,138,240 Seg,2050.58
8,A,1,Exploration,Triangular,mediana,60,No,147,240 Seg,2074.28
8,A,1,Exploration,Triangular,mediana,60,No,137,240 Seg,2070.8
9,A,1,Exploration,Triangular,mediana,70,No,111,240 Seg,2276
9,A,1,Exploration,Triangular,mediana,70,No,167,240 Seg,2089.02
9,A,1,Exploration,Triangular,mediana,70,No,104,240 Seg,2208.07
9,A,1,Exploration,Triangular,mediana,70,No,150,240 Seg,2265.15
9,A,1,Exploration,Triangular,mediana,70,No,145,240 Seg,2038.2
9,A,1,Exploration,Triangular,mediana,70,No,104,240 Seg,2154.5
9,A,1,Exploration,Triangular,mediana,70,No,131,240 Seg,2155.95
9,A,1,Exploration,Triangular,mediana,70,No,114,240 Seg,2157.23
9,A,1,Exploration,Triangular,mediana,70,No,160,240 Seg,2158.43
9,A,1,Exploration,Triangular,mediana,70,No,188,240 Seg,2037.1
10,A,1,Exploration,Triangular,mediana,80,No,154,240 Seg,2220
10,A,1,Exploration,Triangular,mediana,80,No,191,240 Seg,2091.93
10,A,1,Exploration,Triangular,mediana,80,No,197,240 Seg,2220
10,A,1,Exploration,Triangular,mediana,80,No,189,240 Seg,2033.95
10,A,1,Exploration,Triangular,mediana,80,No,184,240 Seg,2035.32
10,A,1,Exploration,Triangular,mediana,80,No,100,240 Seg,2098.53
10,A,1,Exploration,Triangular,mediana,80,No,174,240 Seg,2212.22
10,A,1,Exploration,Triangular,mediana,80,No,163,240 Seg,2218.75
10,A,1,Exploration,Triangular,mediana,80,No,179,240 Seg,2207.37
10,A,1,Exploration,Triangular,mediana,80,No,192,240 Seg,2150.3
11,A,1,Exploration,Triangular,mediana,90,No,186,240 Seg,2159.1
11,A,1,Exploration,Triangular,mediana,90,No,167,240 Seg,2278.08
11,A,1,Exploration,Triangular,mediana,90,No,162,240 Seg,2208.47
11,A,1,Exploration,Triangular,mediana,90,No,165,240 Seg,2316.45
11,A,1,Exploration,Triangular,mediana,90,No,124,240 Seg,2217.1
11,A,1,Exploration,Triangular,mediana,90,No,166,240 Seg,2205.25
11,A,1,Exploration,Triangular,mediana,90,No,189,240 Seg,2210.8
11,A,1,Exploration,Triangular,mediana,90,No,103,240 Seg,2157.18
11,A,1,Exploration,Triangular,mediana,90,No,140,240 Seg,2273.83
11,A,1,Exploration,Triangular,mediana,90,No,155,240 Seg,2159.85
12,A,1,Exploration,Triangular,mediana,100,No,191,240 Seg,2160
12,A,1,Exploration,Triangular,mediana,100,No,143,240 Seg,2151.48
12,A,1,Exploration,Triangular,mediana,100,No,143,240 Seg,2091.47
12,A,1,Exploration,Triangular,mediana,100,No,143,240 Seg,1974.4
12,A,1,Exploration,Triangular,mediana,100,No,109,240 Seg,2220
12,A,1,Exploration,Triangular,mediana,100,No,106,240 Seg,2155.45
12,A,1,Exploration,Triangular,mediana,100,No,133,240 Seg,2270.25
12,A,1,Exploration,Triangular,mediana,100,No,173,240 Seg,2150.53
12,A,1,Exploration,Triangular,mediana,100,No,149,240 Seg,2158.95
12,A,1,Exploration,Triangular,mediana,100,No,119,240 Seg,2097.88
1,A,1,Exploration,Triangular,grande,2,No,152,240 Seg,893.952
1,A,1,Exploration,Triangular,grande,2,No,172,240 Seg,921.143
1,A,1,Exploration,Triangular,grande,2,No,133,240 Seg,961.274
1,A,1,Exploration,Triangular,grande,2,No,122,240 Seg,885.595
1,A,1,Exploration,Triangular,grande,2,No,173,240 Seg,770.167
1,A,1,Exploration,Triangular,grande,2,No,165,240 Seg,968.524
1,A,1,Exploration,Triangular,grande,2,No,110,240 Seg,937.833
1,A,1,Exploration,Triangular,grande,2,No,171,240 Seg,784.321
1,A,1,Exploration,Triangular,grande,2,No,121,240 Seg,906.726
1,A,1,Exploration,Triangular,grande,2,No,193,240 Seg,829.345
2,A,1,Exploration,Triangular,grande,5,No,160,240 Seg,1043.65
2,A,1,Exploration,Triangular,grande,5,No,128,240 Seg,1193.63
2,A,1,Exploration,Triangular,grande,5,No,119,240 Seg,1183.38
2,A,1,Exploration,Triangular,grande,5,No,112,240 Seg,1169.01
2,A,1,Exploration,Triangular,grande,5,No,127,240 Seg,1170.95
2,A,1,Exploration,Triangular,grande,5,No,199,240 Seg,1082.01
2,A,1,Exploration,Triangular,grande,5,No,140,240 Seg,1146.24
2,A,1,Exploration,Triangular,grande,5,No,103,240 Seg,1207.15
2,A,1,Exploration,Triangular,grande,5,No,140,240 Seg,1186.9
2,A,1,Exploration,Triangular,grande,5,No,100,240 Seg,1117.62
3,A,1,Exploration,Triangular,grande,10,No,195,240 Seg,1478.37
3,A,1,Exploration,Triangular,grande,10,No,171,240 Seg,1368.18
3,A,1,Exploration,Triangular,grande,10,No,158,240 Seg,1384.89
3,A,1,Exploration,Triangular,grande,10,No,139,240 Seg,1444.36
3,A,1,Exploration,Triangular,grande,10,No,111,240 Seg,1504.75
3,A,1,Exploration,Triangular,grande,10,No,195,240 Seg,1487.95
3,A,1,Exploration,Triangular,grande,10,No,183,240 Seg,1408.85
3,A,1,Exploration,Triangular,grande,10,No,134,240 Seg,1528.63
3,A,1,Exploration,Triangular,grande,10,No,179,240 Seg,1412.95
3,A,1,Exploration,Triangular,grande,10,No,184,240 Seg,1358.77
4,A,1,Exploration,Triangular,grande,20,No,158,240 Seg,1632.08
4,A,1,Exploration,Triangular,grande,20,No,132,240 Seg,1722.48
4,A,1,Exploration,Triangular,grande,20,No,122,240 Seg,1593.05
4,A,1,Exploration,Triangular,grande,20,No,105,240 Seg,1662.38
4,A,1,Exploration,Triangular,grande,20,No,166,240 Seg,1635.81
4,A,1,Exploration,Triangular,grande,20,No,132,240 Seg,1719.9
4,A,1,Exploration,Triangular,grande,20,No,168,240 Seg,1662.54
4,A,1,Exploration,Triangular,grande,20,No,108,240 Seg,1658.98
4,A,1,Exploration,Triangular,grande,20,No,156,240 Seg,1626.6
4,A,1,Exploration,Triangular,grande,20,No,167,240 Seg,1460.61
5,A,1,Exploration,Triangular,grande,30,No,102,240 Seg,1693.06
5,A,1,Exploration,Triangular,grande,30,No,125,240 Seg,1530.58
5,A,1,Exploration,Triangular,grande,30,No,171,240 Seg,1669.44
5,A,1,Exploration,Triangular,grande,30,No,163,240 Seg,1827.56
5,A,1,Exploration,Triangular,grande,30,No,192,240 Seg,1781.95
5,A,1,Exploration,Triangular,grande,30,No,189,240 Seg,1744.56
5,A,1,Exploration,Triangular,grande,30,No,102,240 Seg,1735.19
5,A,1,Exploration,Triangular,grande,30,No,199,240 Seg,1742.87
5,A,1,Exploration,Triangular,grande,30,No,155,240 Seg,1793.67
5,A,1,Exploration,Triangular,grande,30,No,114,240 Seg,1765.3
6,A,1,Exploration,Triangular,grande,40,No,110,240 Seg,1708.25
6,A,1,Exploration,Triangular,grande,40,No,179,240 Seg,1861.12
6,A,1,Exploration,Triangular,grande,40,No,190,240 Seg,1860.88
6,A,1,Exploration,Triangular,grande,40,No,180,240 Seg,1804.23
6,A,1,Exploration,Triangular,grande,40,No,142,240 Seg,1800.46
6,A,1,Exploration,Triangular,grande,40,No,101,240 Seg,1763.96
6,A,1,Exploration,Triangular,grande,40,No,129,240 Seg,1801
6,A,1,Exploration,Triangular,grande,40,No,191,240 Seg,1764.6
6,A,1,Exploration,Triangular,grande,40,No,170,240 Seg,1827.83
6,A,1,Exploration,Triangular,grande,40,No,131,240 Seg,1795.99
7,A,1,Exploration,Triangular,grande,50,No,191,240 Seg,1828.15
7,A,1,Exploration,Triangular,grande,50,No,178,240 Seg,1809.63
7,A,1,Exploration,Triangular,grande,50,No,155,240 Seg,1827.52
7,A,1,Exploration,Triangular,grande,50,No,193,240 Seg,1825.49
7,A,1,Exploration,Triangular,grande,50,No,108,240 Seg,1846.86
7,A,1,Exploration,Triangular,grande,50,No,181,240 Seg,1798.93
7,A,1,Exploration,Triangular,grande,50,No,116,240 Seg,1797.25
7,A,1,Exploration,Triangular,grande,50,No,126,240 Seg,1836.57
7,A,1,Exploration,Triangular,grande,50,No,117,240 Seg,1856.71
7,A,1,Exploration,Triangular,grande,50,No,197,240 Seg,1868.7
8,A,1,Exploration,Triangular,grande,60,No,178,240 Seg,1885.01
8,A,1,Exploration,Triangular,grande,60,No,168,240 Seg,1884.95
8,A,1,Exploration,Triangular,grande,60,No,171,240 Seg,1830.88
8,A,1,Exploration,Triangular,grande,60,No,113,240 Seg,1853.35
8,A,1,Exploration,Triangular,grande,60,No,173,240 Seg,1817.86
8,A,1,Exploration,Triangular,grande,60,No,126,240 Seg,1831.63
8,A,1,Exploration,Triangular,grande,60,No,110,240 Seg,1893.27
8,A,1,Exploration,Triangular,grande,60,No,199,240 Seg,1848.93
8,A,1,Exploration,Triangular,grande,60,No,115,240 Seg,1899.64
8,A,1,Exploration,Triangular,grande,60,No,161,240 Seg,1869.46
9,A,1,Exploration,Triangular,grande,70,No,149,240 Seg,1901.58
9,A,1,Exploration,Triangular,grande,70,No,170,240 Seg,1937.32
9,A,1,Exploration,Triangular,grande,70,No,129,240 Seg,1939.8
9,A,1,Exploration,Triangular,grande,70,No,130,240 Seg,1835.4
9,A,1,Exploration,Triangular,grande,70,No,138,240 Seg,1913.13
9,A,1,Exploration,Triangular,grande,70,No,141,240 Seg,1885.56
9,A,1,Exploration,Triangular,grande,70,No,150,240 Seg,1835.38
9,A,1,Exploration,Triangular,grande,70,No,116,240 Seg,1847.88
9,A,1,Exploration,Triangular,grande,70,No,135,240 Seg,1857.71
9,A,1,Exploration,Triangular,grande,70,No,132,240 Seg,1840.3
10,A,1,Exploration,Triangular,grande,80,No,156,240 Seg,1850.05
10,A,1,Exploration,Triangular,grande,80,No,133,240 Seg,1908.6
10,A,1,Exploration,Triangular,grande,80,No,172,240 Seg,1840.07
10,A,1,Exploration,Triangular,grande,80,No,190,240 Seg,1887.14
10,A,1,Exploration,Triangular,grande,80,No,184,240 Seg,1848.17
10,A,1,Exploration,Triangular,grande,80,No,162,240 Seg,1882.9
10,A,1,Exploration,Triangular,grande,80,No,199,240 Seg,1918.51
10,A,1,Exploration,Triangular,grande,80,No,187,240 Seg,1838.43
10,A,1,Exploration,Triangular,grande,80,No,166,240 Seg,1885.56
10,A,1,Exploration,Triangular,grande,80,No,170,240 Seg,1860.98
11,A,1,Exploration,Triangular,grande,90,No,103,240 Seg,1891.55
11,A,1,Exploration,Triangular,grande,90,No,129,240 Seg,1872.25
11,A,1,Exploration,Triangular,grande,90,No,161,240 Seg,1858
11,A,1,Exploration,Triangular,grande,90,No,141,240 Seg,1940.75
11,A,1,Exploration,Triangular,grande,90,No,176,240 Seg,1873.76
11,A,1,Exploration,Triangular,grande,90,No,149,240 Seg,1921.86
11,A,1,Exploration,Triangular,grande,90,No,149,240 Seg,1889.6
11,A,1,Exploration,Triangular,grande,90,No,119,240 Seg,1885.23
11,A,1,Exploration,Triangular,grande,90,No,167,240 Seg,1900.6
11,A,1,Exploration,Triangular,grande,90,No,193,240 Seg,1885.77
12,A,1,Exploration,Triangular,grande,100,No,183,240 Seg,1916.51
12,A,1,Exploration,Triangular,grande,100,No,109,240 Seg,1903.1
12,A,1,Exploration,Triangular,grande,100,No,115,240 Seg,1867.07
12,A,1,Exploration,Triangular,grande,100,No,183,240 Seg,1917.77
12,A,1,Exploration,Triangular,grande,100,No,199,240 Seg,1886.76
12,A,1,Exploration,Triangular,grande,100,No,120,240 Seg,1884.4
12,A,1,Exploration,Triangular,grande,100,No,163,240 Seg,1900.35
12,A,1,Exploration,Triangular,grande,100,No,156,240 Seg,1945.77
12,A,1,Exploration,Triangular,grande,100,No,197,240 Seg,1895.92
12,A,1,Exploration,Triangular,grande,100,No,193,240 Seg,1895.71
1,A,1,Exploration,Cuadrada,pequena,2,No,191,240 Seg,1636.72
1,A,1,Exploration,Cuadrada,pequena,2,No,161,240 Seg,1767.32
1,A,1,Exploration,Cuadrada,pequena,2,No,105,240 Seg,1800.12
1,A,1,Exploration,Cuadrada,pequena,2,No,149,240 Seg,1419.36
1,A,1,Exploration,Cuadrada,pequena,2,No,103,240 Seg,1851.76
1,A,1,Exploration,Cuadrada,pequena,2,No,184,240 Seg,1635.28
1,A,1,Exploration,Cuadrada,pequena,2,No,176,240 Seg,1597.76
1,A,1,Exploration,Cuadrada,pequena,2,No,142,240 Seg,1567.24
1,A,1,Exploration,Cuadrada,pequena,2,No,150,240 Seg,1530.08
1,A,1,Exploration,Cuadrada,pequena,2,No,104,240 Seg,1714.92
2,A,1,Exploration,Cuadrada,pequena,5,No,165,240 Seg,1856.16
2,A,1,Exploration,Cuadrada,pequena,5,No,161,240 Seg,2083.24
2,A,1,Exploration,Cuadrada,pequena,5,No,127,240 Seg,2121.24
2,A,1,Exploration,Cuadrada,pequena,5,No,195,240 Seg,2062.92
2,A,1,Exploration,Cuadrada,pequena,5,No,193,240 Seg,2241.6
2,A,1,Exploration,Cuadrada,pequena,5,No,184,240 Seg,2229.08
2,A,1,Exploration,Cuadrada,pequena,5,No,176,240 Seg,2004.2
2,A,1,Exploration,Cuadrada,pequena,5,No,195,240 Seg,2090.72
2,A,1,Exploration,Cuadrada,pequena,5,No,123,240 Seg,1928.16
2,A,1,Exploration,Cuadrada,pequena,5,No,184,240 Seg,2128
